period,subba,subba-name,parent,parent-name,timezone,value,value-units,DATE,STATION,NAME,AWND,PRCP,TAVG,TMAX,TMIN
2022-07-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,159295.0,megawatthours,2022-07-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.28,0.13,82.0,100.0,70.0
2022-07-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,158752.0,megawatthours,2022-07-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.28,0.13,82.0,100.0,70.0
2022-07-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,157907.0,megawatthours,2022-07-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.28,0.13,82.0,100.0,70.0
2022-07-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,143930.0,megawatthours,2022-07-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",11.41,0.0,82.0,89.0,66.0
2022-07-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,144727.0,megawatthours,2022-07-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",11.41,0.0,82.0,89.0,66.0
2022-07-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,144350.0,megawatthours,2022-07-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",11.41,0.0,82.0,89.0,66.0
2022-07-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,143930.0,megawatthours,2022-07-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",11.41,0.0,82.0,89.0,66.0
2022-07-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,145055.0,megawatthours,2022-07-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",11.41,0.0,82.0,89.0,66.0
2022-07-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,140753.0,megawatthours,2022-07-31,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,79.0,93.0,62.0
2022-07-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,140520.0,megawatthours,2022-07-31,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,79.0,93.0,62.0
2022-07-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,140129.0,megawatthours,2022-07-31,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,79.0,93.0,62.0
2022-07-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,140316.0,megawatthours,2022-07-31,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,79.0,93.0,62.0
2022-07-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,140753.0,megawatthours,2022-07-31,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,79.0,93.0,62.0
2022-08-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,137835.0,megawatthours,2022-08-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.49,0.5,74.0,95.0,67.0
2022-08-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,138771.0,megawatthours,2022-08-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.49,0.5,74.0,95.0,67.0
2022-08-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,137835.0,megawatthours,2022-08-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.49,0.5,74.0,95.0,67.0
2022-08-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,138267.0,megawatthours,2022-08-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.49,0.5,74.0,95.0,67.0
2022-08-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,139339.0,megawatthours,2022-08-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.49,0.5,74.0,95.0,67.0
2022-08-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,163412.0,megawatthours,2022-08-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,80.0,80.0,67.0
2022-08-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,162587.0,megawatthours,2022-08-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,80.0,80.0,67.0
2022-08-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,160452.0,megawatthours,2022-08-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,80.0,80.0,67.0
2022-08-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,161605.0,megawatthours,2022-08-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,80.0,80.0,67.0
2022-08-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,163412.0,megawatthours,2022-08-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.4,0.0,80.0,80.0,67.0
2022-08-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,164056.0,megawatthours,2022-08-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,84.0,93.0,68.0
2022-08-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,164051.0,megawatthours,2022-08-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,84.0,93.0,68.0
2022-08-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,164168.0,megawatthours,2022-08-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,84.0,93.0,68.0
2022-08-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,164084.0,megawatthours,2022-08-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,84.0,93.0,68.0
2022-08-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,164056.0,megawatthours,2022-08-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,84.0,93.0,68.0
2022-08-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,180288.0,megawatthours,2022-08-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,84.0,95.0,70.0
2022-08-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,179234.0,megawatthours,2022-08-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,84.0,95.0,70.0
2022-08-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,178699.0,megawatthours,2022-08-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,84.0,95.0,70.0
2022-08-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,180288.0,megawatthours,2022-08-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,84.0,95.0,70.0
2022-08-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,179762.0,megawatthours,2022-08-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,84.0,95.0,70.0
2022-08-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,173814.0,megawatthours,2022-08-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.72,0.01,84.0,99.0,70.0
2022-08-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,174173.0,megawatthours,2022-08-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.72,0.01,84.0,99.0,70.0
2022-08-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,173994.0,megawatthours,2022-08-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.72,0.01,84.0,99.0,70.0
2022-08-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,173619.0,megawatthours,2022-08-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.72,0.01,84.0,99.0,70.0
2022-08-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,173619.0,megawatthours,2022-08-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.72,0.01,84.0,99.0,70.0
2022-08-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,168770.0,megawatthours,2022-08-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.51,0.84,84.0,92.0,72.0
2022-08-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,168343.0,megawatthours,2022-08-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.51,0.84,84.0,92.0,72.0
2022-08-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,167705.0,megawatthours,2022-08-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.51,0.84,84.0,92.0,72.0
2022-08-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,167981.0,megawatthours,2022-08-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.51,0.84,84.0,92.0,72.0
2022-08-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,168770.0,megawatthours,2022-08-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.51,0.84,84.0,92.0,72.0
2022-08-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,173455.0,megawatthours,2022-08-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,0.0,85.0,95.0,75.0
2022-08-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,173505.0,megawatthours,2022-08-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,0.0,85.0,95.0,75.0
2022-08-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,173612.0,megawatthours,2022-08-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,0.0,85.0,95.0,75.0
2022-08-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,173574.0,megawatthours,2022-08-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,0.0,85.0,95.0,75.0
2022-08-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,173455.0,megawatthours,2022-08-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,0.0,85.0,95.0,75.0
2022-08-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,194208.0,megawatthours,2022-08-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.09,0.0,88.0,96.0,75.0
2022-08-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,192876.0,megawatthours,2022-08-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.09,0.0,88.0,96.0,75.0
2022-08-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,193562.0,megawatthours,2022-08-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.09,0.0,88.0,96.0,75.0
2022-08-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,194208.0,megawatthours,2022-08-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.09,0.0,88.0,96.0,75.0
2022-08-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,192168.0,megawatthours,2022-08-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.09,0.0,88.0,96.0,75.0
2022-08-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,203751.0,megawatthours,2022-08-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,90.0,99.0,70.0
2022-08-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,203751.0,megawatthours,2022-08-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,90.0,99.0,70.0
2022-08-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,201208.0,megawatthours,2022-08-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,90.0,99.0,70.0
2022-08-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,202197.0,megawatthours,2022-08-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,90.0,99.0,70.0
2022-08-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,203751.0,megawatthours,2022-08-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,90.0,99.0,70.0
2022-08-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,171481.0,megawatthours,2022-08-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.01,83.0,82.0,68.0
2022-08-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,175359.0,megawatthours,2022-08-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.01,83.0,82.0,68.0
2022-08-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,177531.0,megawatthours,2022-08-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.01,83.0,82.0,68.0
2022-08-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,171481.0,megawatthours,2022-08-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.01,83.0,82.0,68.0
2022-08-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,172632.0,megawatthours,2022-08-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.01,83.0,82.0,68.0
2022-08-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,163621.0,megawatthours,2022-08-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.01,81.0,100.0,70.0
2022-08-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,164028.0,megawatthours,2022-08-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.01,81.0,100.0,70.0
2022-08-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,164709.0,megawatthours,2022-08-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.01,81.0,100.0,70.0
2022-08-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,164393.0,megawatthours,2022-08-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.01,81.0,100.0,70.0
2022-08-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,163621.0,megawatthours,2022-08-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.01,81.0,100.0,70.0
2022-08-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,144291.0,megawatthours,2022-08-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,80.0,95.0,69.0
2022-08-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,142558.0,megawatthours,2022-08-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,80.0,95.0,69.0
2022-08-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,143397.0,megawatthours,2022-08-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,80.0,95.0,69.0
2022-08-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,145255.0,megawatthours,2022-08-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,80.0,95.0,69.0
2022-08-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,142558.0,megawatthours,2022-08-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,80.0,95.0,69.0
2022-08-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,117149.0,megawatthours,2022-08-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,74.0,88.0,58.0
2022-08-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,117384.0,megawatthours,2022-08-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,74.0,88.0,58.0
2022-08-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,118012.0,megawatthours,2022-08-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,74.0,88.0,58.0
2022-08-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,117668.0,megawatthours,2022-08-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,74.0,88.0,58.0
2022-08-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,117149.0,megawatthours,2022-08-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,74.0,88.0,58.0
2022-08-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,120213.0,megawatthours,2022-08-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,74.0,85.0,56.0
2022-08-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,120069.0,megawatthours,2022-08-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,74.0,85.0,56.0
2022-08-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,120112.0,megawatthours,2022-08-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,74.0,85.0,56.0
2022-08-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,120213.0,megawatthours,2022-08-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,74.0,85.0,56.0
2022-08-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,120053.0,megawatthours,2022-08-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,74.0,85.0,56.0
2022-08-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,134360.0,megawatthours,2022-08-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.7,0.0,75.0,86.0,58.0
2022-08-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,134240.0,megawatthours,2022-08-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.7,0.0,75.0,86.0,58.0
2022-08-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,133816.0,megawatthours,2022-08-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.7,0.0,75.0,86.0,58.0
2022-08-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,134045.0,megawatthours,2022-08-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.7,0.0,75.0,86.0,58.0
2022-08-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,134360.0,megawatthours,2022-08-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.7,0.0,75.0,86.0,58.0
2022-08-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,134081.0,megawatthours,2022-08-16,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,74.0,86.0,59.0
2022-08-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,133798.0,megawatthours,2022-08-16,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,74.0,86.0,59.0
2022-08-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,133649.0,megawatthours,2022-08-16,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,74.0,86.0,59.0
2022-08-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,134081.0,megawatthours,2022-08-16,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,74.0,86.0,59.0
2022-08-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,133937.0,megawatthours,2022-08-16,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,74.0,86.0,59.0
2022-08-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,130342.0,megawatthours,2022-08-17,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,74.0,84.0,58.0
2022-08-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,130560.0,megawatthours,2022-08-17,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,74.0,84.0,58.0
2022-08-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,131006.0,megawatthours,2022-08-17,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,74.0,84.0,58.0
2022-08-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,130780.0,megawatthours,2022-08-17,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,74.0,84.0,58.0
2022-08-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,130342.0,megawatthours,2022-08-17,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,74.0,84.0,58.0
2022-08-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,136217.0,megawatthours,2022-08-18,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.95,0.0,77.0,84.0,58.0
2022-08-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,135737.0,megawatthours,2022-08-18,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.95,0.0,77.0,84.0,58.0
2022-08-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,135994.0,megawatthours,2022-08-18,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.95,0.0,77.0,84.0,58.0
2022-08-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,136217.0,megawatthours,2022-08-18,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.95,0.0,77.0,84.0,58.0
2022-08-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,135446.0,megawatthours,2022-08-18,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.95,0.0,77.0,84.0,58.0
2022-08-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,148237.0,megawatthours,2022-08-19,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,79.0,91.0,61.0
2022-08-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,147709.0,megawatthours,2022-08-19,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,79.0,91.0,61.0
2022-08-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,146574.0,megawatthours,2022-08-19,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,79.0,91.0,61.0
2022-08-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,147154.0,megawatthours,2022-08-19,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,79.0,91.0,61.0
2022-08-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,148237.0,megawatthours,2022-08-19,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.93,0.0,79.0,91.0,61.0
2022-08-20,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,146614.0,megawatthours,2022-08-20,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,81.0,95.0,66.0
2022-08-20,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,147044.0,megawatthours,2022-08-20,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,81.0,95.0,66.0
